Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,3849.783121942858
FDT45,OUT017,1211.797378535478
NCC54,OUT027,4957.83290000462
FDP08,OUT018,2740.960731120877
FDU44,OUT046,2620.9425059322325
DRG39,OUT035,1209.9649918450245
FDU32,OUT049,1812.0690607425404
FDY27,OUT049,2648.2942141069634
NCP54,OUT013,1880.1663921583727
NCZ41,OUT049,2076.636806464634
DRL49,OUT013,2321.7665822190143
FDI05,OUT018,1108.4825509200916
FDY56,OUT045,3871.8975754865633
DRC13,OUT013,1704.7610290913676
NCV29,OUT017,2723.9170229028523
FDR24,OUT049,1380.6633136329506
FDZ34,OUT018,2555.5247521595957
FDP37,OUT035,2071.3966012465926
FDX08,OUT027,4726.9003229447035
FDS57,OUT045,1882.3077960228939
NCG18,OUT049,1729.0542672662677
FDK25,OUT018,2501.1142286976774
FDH53,OUT049,1631.516350480574
DRI59,OUT018,2950.2827541234387
FDA52,OUT046,2690.8609216003865
FDT20,OUT010,240.65318807811673
FDE36,OUT019,708.2200758995111
FDI24,OUT017,2834.779734714834
FDB28,OUT018,2729.700503627956
FDV11,OUT017,2770.8982478791204
FDP01,OUT046,2252.7855465712496
FDD34,OUT027,3667.929629911863
FDJ50,OUT027,2027.9936128608942
FDZ44,OUT013,1768.7017140621765
DRO59,OUT035,1550.660459228824
DRB48,OUT045,1196.019426831103
FDR21,OUT018,2540.4507280711573
NCE42,OUT010,753.6437200298267
FDO23,OUT046,1715.1521109878597
NCE30,OUT018,2948.633232997099
FDQ22,OUT035,1337.9377410618972
FDY01,OUT045,1789.7237607627333
FDS08,OUT017,2601.5452110799274
FDG28,OUT018,3146.5728410080364
FDQ51,OUT018,1103.8829625071764
FDB05,OUT017,3783.4430385239875
FDO56,OUT049,2032.303717471404
FDE02,OUT018,1453.2533593910275
FDN45,OUT017,3455.2848505853126
FDS09,OUT013,1150.441997764279
NCA54,OUT018,2349.4950416726897
FDP09,OUT010,616.5011103853626
FDC53,OUT045,1408.9197697335208
NCM55,OUT017,3084.162977277535
FDL09,OUT018,2671.933239143004
FDA11,OUT019,455.3042732100878
FDA50,OUT045,1647.8402278190222
FDC23,OUT017,3136.5678466575796
FDE22,OUT049,2807.4787737139113
FDD23,OUT046,3062.6543116380926
NCA29,OUT049,3590.4753490377825
FDK38,OUT046,2385.3876353733435
DRC13,OUT046,1776.865187029177
NCP43,OUT049,3103.601052745763
FDX28,OUT049,1526.520330811115
FDF08,OUT049,1739.1857921783583
FDZ33,OUT046,2438.7546884939698
FDD10,OUT049,2726.4897593073547
FDO58,OUT017,2753.395762426562
FDI50,OUT017,3513.369220172335
FDO58,OUT045,2429.2678715489374
FDX08,OUT013,3425.9779371659315
NCK17,OUT010,256.19275868686236
FDF39,OUT035,4013.528233226643
FDU45,OUT010,288.95983496271424
NCJ18,OUT018,1518.9793944971032
DRC27,OUT019,850.9918642591936
DRC25,OUT035,1511.4489584775545
FDU59,OUT035,2636.2961086211085
FDU28,OUT035,3138.8485533661956
NCP30,OUT046,1129.1927360052937
FDB39,OUT018,1105.2862955845123
FDE41,OUT013,1469.8794108659608
DRH11,OUT010,245.44792509599824
FDA58,OUT045,3365.821546168243
FDU50,OUT046,1813.5108001327671
FDM34,OUT013,2093.6199253630894
FDM44,OUT027,2736.5632207762587
FDR39,OUT045,2723.649485500759
FDM25,OUT045,2773.6859198337834
FDQ49,OUT049,2477.7266732409034
DRH25,OUT018,1124.0411646469506
FDM09,OUT027,3923.631340658197
FDL44,OUT019,705.5393488100704
NCR42,OUT018,947.3540107010685
DRL59,OUT046,1453.0786977043786
FDX43,OUT013,2815.940527884477
DRK47,OUT010,706.4967760570592
FDU48,OUT018,1489.5530944031511
FDY12,OUT045,1197.6399313374234
NCN43,OUT018,1591.9010213238485
NCM55,OUT018,2601.152175965678
FDQ21,OUT027,2694.699507219545
FDX13,OUT035,3536.897827435736
NCK30,OUT027,5073.451673098229
FDG20,OUT049,2702.3844598105825
DRG27,OUT017,1183.3784122542534
FDY14,OUT018,3322.3480955702234
FDP59,OUT035,1859.6447187278222
FDU60,OUT017,2663.5201404532177
NCC18,OUT019,587.8598102442527
DRJ39,OUT017,3433.605170764271
FDS07,OUT049,1723.5309110493997
FDM08,OUT027,4762.280850888761
FDP51,OUT045,1710.3330358307478
FDU16,OUT035,1483.2964347083762
FDH12,OUT013,1994.8229295960061
DRE48,OUT010,638.8075570179385
NCL42,OUT027,5609.822341720988
FDR21,OUT045,2487.1390719296755
NCW29,OUT035,2248.7095722084837
FDO11,OUT013,3147.7791822560926
NCM31,OUT049,2248.8352380056062
FDV35,OUT019,498.6747405368369
FDF58,OUT017,1446.6243653354313
NCE43,OUT049,3337.6052009168407
FDA02,OUT035,2561.4391180907323
DRL37,OUT010,281.7285209443967
FDR24,OUT018,1510.947978876699
FDW59,OUT049,1679.8547298688602
FDS22,OUT049,1367.4781869188719
FDW24,OUT017,1291.878518912161
FDU24,OUT035,1387.6377732335404
FDA21,OUT027,5005.60276751339
FDH58,OUT027,2755.1169698144167
FDW36,OUT018,1477.329958620662
FDI45,OUT027,4190.394764190956
FDU01,OUT018,2570.2853327228613
FDF35,OUT027,2759.651765802059
FDU43,OUT019,900.3047916882069
FDE24,OUT019,520.1465330595224
FDK50,OUT049,2652.642403197722
FDG31,OUT045,1239.0519306285269
FDC60,OUT045,1671.5037444687707
FDL36,OUT013,1665.3243571611033
FDP21,OUT013,2828.834090859427
FDW16,OUT045,1369.2209984729311
FDX02,OUT017,3371.272277233144
FDQ58,OUT027,3514.578169613985
FDT51,OUT046,1738.0484572861271
FDD59,OUT049,1597.4391671237263
NCM42,OUT018,1663.7982366206297
FDA57,OUT018,1280.2268582285187
FDZ48,OUT035,1537.4311435172026
FDE46,OUT045,2317.6465524528867
NCZ30,OUT019,467.4747894003299
FDB56,OUT017,3180.6844321008225
FDA25,OUT027,2749.8822607907305
FDD20,OUT013,2062.8041192114497
FDL25,OUT013,1489.7929033169394
NCO18,OUT049,3626.767438298982
FDJ45,OUT017,1237.6529307329508
FDR12,OUT035,2904.7270981229035
NCF19,OUT010,268.59811939469046
FDK25,OUT046,2503.9343753267954
NCR17,OUT046,2060.3088449135453
FDC52,OUT046,2517.0644386522818
NCA54,OUT017,3294.5988280699676
FDR45,OUT010,606.970703020625
NCM19,OUT049,1901.9088926881618
FDF39,OUT027,5602.469043885096
FDX23,OUT049,1486.904370328628
FDD58,OUT027,2720.246850373054
FDX28,OUT013,1777.3342361068117
NCD31,OUT013,2815.34526255262
FDU57,OUT018,2298.780076175889
FDI27,OUT046,1222.9093168140696
NCM42,OUT046,1744.061695132723
FDD32,OUT027,2309.0142537367897
FDI34,OUT013,3317.9916388133042
NCM29,OUT049,1807.6012822942398
FDG46,OUT018,1696.2716647085851
DRC01,OUT010,340.5683979243554
FDB15,OUT027,4973.889754982478
NCA17,OUT027,3313.4962958891274
FDF10,OUT046,2789.282398497817
FDR26,OUT027,4678.897638738836
FDI02,OUT049,1722.0509482891493
NCM54,OUT010,347.73223608516537
FDF14,OUT013,2272.4110999153804
FDJ33,OUT010,332.78742830158785
FDM20,OUT035,3433.790418322369
FDC03,OUT027,5052.134690799256
NCX05,OUT046,1696.7371887165489
NCM41,OUT027,2702.974048414483
NCU29,OUT010,431.4265203251621
FDQ59,OUT017,1581.0783764880798
FDH46,OUT010,276.592070490507
FDH09,OUT013,1264.0425635356412
NCD06,OUT045,1300.6124231986885
FDC15,OUT035,2495.4707048773275
DRD37,OUT027,1756.907169926499
FDT28,OUT027,3207.903008045788
FDR28,OUT027,4178.48009016511
FDT38,OUT017,1493.6091840680333
FDV34,OUT027,2126.238077690438
FDY52,OUT035,1347.9565869256253
FDB34,OUT013,1780.5084281677307
DRL23,OUT018,1524.3691108750568
DRB24,OUT046,2042.193817437574
FDJ50,OUT046,1352.121710863526
FDQ49,OUT035,2877.133307685474
FDP20,OUT035,1979.3777450874018
FDV19,OUT027,4228.9726980100995
NCR54,OUT045,2929.4930368370606
FDO09,OUT010,668.2000343019085
FDS57,OUT018,1970.850050007205
FDN10,OUT049,2171.1326970823743
FDV23,OUT049,1992.9104603592236
FDY28,OUT049,3442.717601750505
DRG51,OUT013,2665.330174169561
FDD45,OUT019,348.4044843454071
NCL18,OUT027,4561.884626896974
NCM29,OUT013,2079.8709572485177
FDF17,OUT027,4775.623101981502
FDE22,OUT017,2650.5000966269617
FDQ22,OUT017,1273.4657017861714
FDS01,OUT013,3037.8696521720153
FDW35,OUT027,1983.5547405728364
FDJ33,OUT046,2094.203450905627
NCF54,OUT035,3197.0921748805545
FDE09,OUT013,1516.8187361963526
NCE06,OUT045,2627.355256655541
DRH49,OUT049,1536.9740407450395
FDY43,OUT045,2461.2696726933173
NCT05,OUT017,3344.518629047413
FDZ34,OUT045,2813.4112856418596
FDL38,OUT017,1575.9264861052093
FDZ31,OUT017,3079.25269778263
FDR14,OUT035,1455.828758743118
NCN54,OUT049,1552.6931938428622
NCC42,OUT027,3072.0359971127737
FDK08,OUT017,1748.95188660325
FDP59,OUT013,1765.1926585930519
FDV22,OUT035,2838.9785047273963
FDD33,OUT035,3437.952482202467
DRE60,OUT027,4434.629419714498
FDK52,OUT046,3523.225188962885
FDA02,OUT017,2508.2317610726286
FDM56,OUT049,1711.38983877324
FDE57,OUT035,1999.547019103322
FDM32,OUT045,1423.056554865547
NCQ30,OUT027,2765.1058646530855
FDQ27,OUT027,2544.2126075021583
FDT60,OUT027,3025.793374651928
FDU43,OUT049,3611.9294478982865
NCO55,OUT035,1872.4522934343267
FDG02,OUT045,2795.079566549853
FDJ28,OUT013,3340.926735233661
FDP40,OUT045,1812.140621035617
FDJ38,OUT045,3003.6423144314067
NCC54,OUT017,3191.2744521884006
NCZ41,OUT046,1915.649964447526
FDK38,OUT019,588.0632394363658
FDU52,OUT013,2436.6542821694975
FDC40,OUT046,1525.3345427165411
NCR30,OUT017,1262.4883293845942
NCN18,OUT017,1716.7898890059018
FDB50,OUT035,1569.3377245253525
FDG04,OUT013,3438.166226069519
FDR26,OUT035,2970.581650571681
NCT17,OUT018,2558.696502945858
FDX35,OUT027,4605.6000985078535
FDS12,OUT046,2150.038830669955
NCZ29,OUT027,3032.7313329386116
FDB38,OUT010,499.9605397478945
FDP12,OUT013,1197.0582792839677
FDP22,OUT046,1469.2480847106274
FDS26,OUT018,3341.4136099784478
FDR52,OUT046,3214.691831860622
DRJ13,OUT046,2317.0957000223084
FDU48,OUT027,3102.067885674288
FDE29,OUT035,1389.0075828606832
NCT29,OUT049,1789.1387770048557
DRK37,OUT018,2693.8231044752793
FDK55,OUT046,1424.1774416462113
FDR07,OUT046,1633.199495752315
FDO21,OUT027,4730.673949452888
FDK46,OUT049,4156.224446818562
FDB12,OUT045,1689.2042386900719
FDT31,OUT027,5222.761744030233
FDJ33,OUT045,1836.9853004977626
FDC26,OUT027,2672.609522775675
NCQ02,OUT045,2978.832601488843
FDP08,OUT010,565.3849152432756
FDB11,OUT027,4588.71384750769
FDV55,OUT013,2337.9208051600417
FDW20,OUT049,2022.4014404102193
NCJ18,OUT019,429.91688807291894
FDC41,OUT018,1143.9152856756898
FDE14,OUT027,2653.9923900933322
FDG35,OUT013,2908.467960386789
FDF45,OUT035,1432.4944997880846
FDS19,OUT027,2258.185468556582
FDS58,OUT019,629.2843084488079
FDA26,OUT017,3760.0944134995943
FDM32,OUT049,1567.3007140891127
FDL45,OUT046,2082.965147400821
FDZ55,OUT049,2450.9996851854976
FDY37,OUT049,1840.131017597194
FDO46,OUT046,2765.447637666613
FDQ60,OUT046,2162.137343164026
FDA19,OUT018,1699.4893348275973
FDL15,OUT046,2221.802793537747
FDM10,OUT018,2697.242390986564
NCL05,OUT017,1163.6165815259526
DRK49,OUT010,262.50845291442397
NCE18,OUT027,5465.176580672145
FDG40,OUT049,1206.0598366387026
DRI59,OUT045,3113.8001436400286
FDK28,OUT035,3561.5896013609527
NCD06,OUT019,374.6384031823534
FDO11,OUT019,956.9475846706134
FDK27,OUT046,1723.1264185014563
FDT43,OUT027,1946.181863746259
FDD38,OUT018,1365.4175125255856
FDA16,OUT049,3706.14161588577
FDL14,OUT027,3892.530777042388
NCM17,OUT049,1421.8795377538386
FDD20,OUT045,1728.0056164541043
FDA40,OUT045,1385.7028764087954
FDL43,OUT045,1370.1836474198371
FDV15,OUT045,1699.9140413001944
FDE52,OUT046,1563.8059068362836
NCL17,OUT010,427.0627162806038
NCJ31,OUT045,3077.7540578055196
FDR60,OUT045,1372.324006531118
NCA18,OUT035,1993.1012631921726
FDS21,OUT027,2054.6261736239317
FDW09,OUT035,1547.8374927797208
FDL26,OUT035,2717.0199464958064
FDS47,OUT018,1459.3002400035966
FDC39,OUT046,3042.9759683326943
FDT51,OUT035,1854.4070954760468
FDK40,OUT035,3660.682116905249
NCG19,OUT045,2931.6989914717005
FDZ07,OUT046,1214.218357270538
FDF08,OUT027,2313.6819044340664
FDO04,OUT013,1155.586372733582
FDK41,OUT018,1227.9697236305735
FDP15,OUT049,3624.699180842077
NCD43,OUT018,1631.3705580329145
NCP18,OUT013,2660.5735443756853
FDZ51,OUT046,1559.8781319700245
DRH13,OUT035,1739.7230190667574
FDF38,OUT045,1158.858018419183
NCI43,OUT045,1071.4676591751922
FDM38,OUT027,2178.949961859694
FDS03,OUT013,1366.4929448409375
DRJ47,OUT017,2956.6017961837206
FDT50,OUT010,335.0275629135833
FDV02,OUT046,2984.1879343080127
NCG18,OUT017,1771.9167644649
FDW52,OUT046,3059.5929416013096
FDS40,OUT035,1219.5099969661867
FDN31,OUT017,3103.813339866817
FDA37,OUT045,1693.9968190774923
FDA15,OUT046,3283.8757192856065
FDL39,OUT046,2947.257560438014
FDJ53,OUT045,1584.3051077431346
FDX22,OUT013,2929.888701224925
NCZ42,OUT045,3557.9397108269586
FDD56,OUT027,4240.586509297703
FDD40,OUT017,3242.649187665178
FDS50,OUT013,3408.6610790127916
NCN14,OUT013,2860.749283605061
FDT15,OUT013,3048.1969245604087
NCS18,OUT027,2766.3979929872667
NCO26,OUT010,299.3653574521627
FDF58,OUT018,1279.2734897859893
NCB19,OUT013,1643.0065526227572
FDH26,OUT017,2296.0831697346916
DRB24,OUT027,3955.1778263416345
FDA49,OUT018,1404.3960938021442
FDB32,OUT045,1490.6283407236465
FDI36,OUT017,2844.598743743734
NCA17,OUT010,537.6229154367893
FDH22,OUT013,2014.4706372267256
NCM26,OUT018,2172.999237198938
FDT15,OUT027,4758.3595627295
FDB16,OUT018,1357.4372564833084
NCP54,OUT027,2936.1334499650884
FDJ36,OUT013,1678.418403264974
FDO28,OUT045,1660.0924396248574
FDU09,OUT013,1094.445397741484
FDF29,OUT017,2067.815666669337
FDY08,OUT013,1977.491114083722
DRJ59,OUT018,1127.6495803293606
FDT23,OUT027,2432.02608165031
FDU15,OUT018,1096.6224720089813
FDT47,OUT013,1750.9649565596267
FDI53,OUT019,656.70030485251
FDR59,OUT018,2955.037291285634
FDD53,OUT035,1189.1314025662728
FDY51,OUT017,3282.0898097896657
FDT04,OUT049,1180.309665957856
FDU51,OUT049,3031.205668710558
FDG14,OUT035,2483.5222965125654
NCU06,OUT045,3274.563357696715
DRG25,OUT046,2592.7638492988963
DRH49,OUT035,1500.7110141261037
FDN15,OUT035,2025.6226267333682
FDL43,OUT018,1228.2163513615628
NCT18,OUT049,3750.394594777943
NCB31,OUT013,3607.569691686367
FDK57,OUT035,1773.139648961304
FDY04,OUT019,624.7138619026339
NCP54,OUT046,1927.9190442427243
FDF41,OUT013,3338.3285712415563
FDM01,OUT045,1651.3754911147735
FDW03,OUT045,1700.9126538351397
FDF28,OUT045,1644.4784231687518
FDY37,OUT017,2329.8413906140895
FDQ03,OUT017,3521.138314044272
FDP51,OUT027,2878.1461556563486
FDJ40,OUT017,1809.922059849532
FDC32,OUT049,1519.8504066979974
DRI49,OUT027,2230.8836560038267
NCW54,OUT017,1092.5116822975897
FDF09,OUT017,1260.4583259225014
FDP45,OUT018,2800.3638603537765
DRJ23,OUT018,2734.4437982101954
FDS59,OUT017,1946.4053031049768
FDY08,OUT046,2172.0212555623275
FDX16,OUT049,2600.4804494014916
FDY16,OUT018,2390.2226782242406
FDK32,OUT035,2588.175553706433
FDQ22,OUT013,1422.4735372013006
NCC31,OUT018,2509.1943208116754
FDG58,OUT049,2491.2786864038844
DRF48,OUT013,2990.316358384845
DRH36,OUT049,1292.3758633685873
NCR30,OUT035,1621.0779805786483
FDB03,OUT019,669.886200664871
FDZ28,OUT027,2831.678683365899
FDR35,OUT017,3049.4137010074774
DRD15,OUT027,5329.905673956582
FDJ33,OUT019,446.8507879279748
FDA56,OUT010,295.76380805266695
FDP56,OUT046,1321.788827831028
NCT30,OUT046,1202.9052322437474
FDK15,OUT017,1837.517724735005
FDH44,OUT018,2085.161379775097
FDV01,OUT013,2452.1286388107183
DRG03,OUT017,2467.4460096408616
FDG50,OUT027,2566.485981106735
FDR16,OUT010,737.2317137483981
FDZ60,OUT046,1715.0190678743513
DRG03,OUT045,2358.248900363513
FDS56,OUT018,2962.3622667799978
FDU33,OUT045,1145.9104194196427
DRD27,OUT035,1463.8006509846032
FDW22,OUT046,3011.8778878454973
DRA24,OUT045,2542.6178723875014
FDF38,OUT049,1316.6148721654736
FDX48,OUT013,2338.8723452508866
FDS58,OUT018,2420.2958655745697
FDC32,OUT046,1406.6654013650482
NCQ29,OUT045,3147.198976296636
DRK39,OUT018,1370.917572355239
NCS38,OUT017,1736.5635536268117
DRO47,OUT013,1849.6698634328693
DRG27,OUT027,1843.4662619666994
FDC57,OUT027,4626.403833046697
FDS55,OUT046,2451.906696704543
NCJ06,OUT018,1661.033561188227
FDO01,OUT019,568.9199938257625
NCM55,OUT045,2653.6329392010084
FDC52,OUT049,2440.2117777022722
FDQ15,OUT045,1505.0702915788847
NCT30,OUT027,1638.7750875143406
NCR42,OUT027,1512.0114371519644
FDD28,OUT035,1281.091994707273
FDQ34,OUT049,1766.080115877584
FDZ12,OUT027,3110.535546396879
DRE13,OUT019,378.67076603116993
NCN07,OUT019,434.65608761971725
FDM28,OUT035,2904.4582674130747
FDI10,OUT017,2792.834176499452
FDQ25,OUT013,2450.9164494131496
FDA38,OUT010,687.6194897026678
DRI13,OUT049,3477.2718229593474
FDY20,OUT027,2411.571851026861
NCZ53,OUT035,3192.714469521987
NCM31,OUT013,2481.688473644481
DRB01,OUT017,2916.0944231566073
DRF37,OUT046,3097.400547165144
NCF42,OUT049,3156.298844592353
FDF16,OUT018,2295.081609440649
FDB41,OUT013,1209.097733550031
FDR34,OUT013,3505.3813885045015
FDR15,OUT018,2345.554924916218
NCV42,OUT019,462.5890514072819
FDW51,OUT035,3305.9971890982815
FDU36,OUT017,1875.7913414196705
FDX60,OUT049,1418.126314356657
FDY03,OUT035,1846.3946733409275
FDW55,OUT045,3631.3876924072238
FDT01,OUT010,608.6461172623976
FDG58,OUT013,2585.1795267207
FDK21,OUT017,3884.8826536855695
NCS41,OUT019,759.9297478058761
FDS10,OUT045,2547.495146431873
NCT53,OUT046,2898.824918288896
FDJ28,OUT018,2508.1142818304716
FDX44,OUT045,1264.3551458140496
FDT20,OUT018,1003.620654525392
FDO44,OUT017,1775.550221325319
NCX17,OUT049,3197.218017502634
FDY01,OUT017,2020.0911453622293
FDJ12,OUT027,4761.987407146255
DRK35,OUT018,1120.716886922554
FDD47,OUT019,665.1060847518663
NCM53,OUT035,1748.970487457676
FDO45,OUT013,1595.291515738817
NCM42,OUT010,294.20552186503005
FDE04,OUT046,2752.3263524184076
NCI30,OUT027,5015.255113944961
FDZ19,OUT013,3032.3154930858686
FDW57,OUT013,2822.3226393032346
FDA25,OUT013,1591.4787017813887
FDT22,OUT046,1381.60261561483
FDP51,OUT013,1891.7543442406534
FDD48,OUT027,2627.7067688471725
FDY39,OUT035,2933.948419420396
FDO48,OUT010,693.8413991392499
FDD23,OUT027,4145.567945487854
DRN35,OUT027,1845.7904337875768
FDT01,OUT035,3207.9069041714565
FDC20,OUT010,253.62004774388402
DRJ35,OUT035,1487.4638760830067
FDB32,OUT046,1444.730206962684
FDL24,OUT046,3024.4551629295906
NCV42,OUT035,1979.147557434232
FDZ46,OUT046,1842.492668867355
FDC15,OUT013,2270.2261478397845
FDD08,OUT019,339.12939762862925
FDY50,OUT049,1572.2249808049564
FDD36,OUT013,1972.01011278275
FDG57,OUT027,1602.9758185347926
FDL21,OUT018,984.7014636817858
FDN16,OUT027,2668.218956183767
FDJ09,OUT027,1877.772096094491
FDS01,OUT010,581.1197071709632
FDV33,OUT017,3732.215053362209
DRE12,OUT017,1917.6665147072024
FDR07,OUT013,1737.250903018018
FDP48,OUT010,568.0263100525435
NCB55,OUT035,1418.6277770956167
FDQ08,OUT013,1383.1643101159482
FDR34,OUT035,3909.3325035942435
FDO33,OUT046,1949.78902438594
FDP13,OUT045,1264.4389617354943
FDX12,OUT049,3404.2368074304954
NCT06,OUT049,3229.1726758325685
FDR16,OUT019,881.6896702493023
FDE36,OUT046,3107.7810565123705
FDZ36,OUT049,3384.832431114818
FDV13,OUT045,1598.4761287524002
NCZ17,OUT035,1260.7881550359284
FDU56,OUT045,2770.4276665401617
FDM09,OUT035,2996.685505796563
FDV02,OUT017,2807.3135782214786
FDS34,OUT018,1608.5693885365763
FDA11,OUT049,1452.1589778451607
FDP09,OUT017,3757.0350805164917
FDB29,OUT027,2564.6311276983483
FDT19,OUT017,3033.9014321934756
DRH15,OUT017,1193.8853379979712
FDY38,OUT046,3150.1285138408416
FDF14,OUT027,3651.996791770309
FDN48,OUT010,277.89559829861423
FDQ12,OUT013,3386.9442948077576
NCJ43,OUT045,2818.6134287539167
FDE17,OUT019,559.494753143674
FDB05,OUT035,3538.0755126227277
FDH10,OUT045,2340.9500160462912
NCR06,OUT017,1191.7164300832214
FDU32,OUT018,1505.252343016198
FDD56,OUT049,2715.5467343828964
FDO36,OUT018,2493.2876078752765
FDH16,OUT010,270.7476465479465
FDX10,OUT018,1194.8627921147931
FDZ37,OUT017,1510.1558889508754
FDU31,OUT010,635.5470197827892
DRC49,OUT049,2052.070612956512
FDL15,OUT045,2617.6902209404275
FDN32,OUT019,792.0178116967472
DRH59,OUT027,2081.3293822012406
NCU29,OUT049,2452.7371765336416
FDR37,OUT019,901.6669143694016
FDS14,OUT018,2103.4385964236067
FDU02,OUT027,4771.470487436002
FDJ08,OUT035,3099.9180472051135
NCZ06,OUT045,3265.6134059321275
FDO31,OUT049,1501.0092445130317
FDH31,OUT018,1376.158564967449
FDS58,OUT017,2719.959454806446
NCA53,OUT027,1836.382509139421
FDF50,OUT046,2981.8928441785556
NCW42,OUT049,3233.8347548160527
NCQ17,OUT045,2345.810118160219
FDK51,OUT018,3320.1470183982333
NCW41,OUT010,554.6196827789686
NCR29,OUT017,1213.9981000249686
FDB08,OUT019,618.8217492275046
FDA40,OUT027,2261.681557304043
FDL14,OUT018,2489.9534025818043
FDB47,OUT046,3213.0227431569892
FDO03,OUT035,3448.0593159679825
DRK13,OUT019,603.0478941133997
FDX13,OUT010,728.2931752992679
FDF52,OUT046,3028.0129952913367
FDT11,OUT013,2731.3179310922596
FDB08,OUT013,2631.4450209381716
FDQ28,OUT018,2096.5552297447102
FDD29,OUT045,3805.971780302341
NCQ29,OUT027,4919.560608762192
NCO02,OUT013,1402.6365694690653
FDR56,OUT010,547.4830260896827
NCM54,OUT049,2196.570161895924
FDP51,OUT035,1941.918408726152
FDT38,OUT013,1323.8624771701175
FDZ20,OUT018,2847.6883492777188
FDJ53,OUT013,1752.6303385387255
